epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
66,4554.12,1.42246,0.98919,1.4743,0.72859,0.70018,0.71807,0.38902,1.55526,1.0838,1.71218,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
67,4622.7,1.41473,0.98147,1.46722,0.73128,0.70076,0.71284,0.38037,1.58195,1.07268,1.75192,0.0221592,0.0073864,0.0221592,0.0073864,0.0221592,0.0073864,0.0221592,0.0073864
68,4691.0,1.40702,0.97874,1.46257,0.73361,0.70818,0.731,0.39425,1.55901,1.05104,1.72465,0.0220404,0.0073468,0.0220404,0.0073468,0.0220404,0.0073468,0.0220404,0.0073468
69,4759.57,1.40577,0.98461,1.4585,0.7407,0.70134,0.73222,0.39576,1.54787,1.06293,1.71453,0.0219216,0.0073072,0.0219216,0.0073072,0.0219216,0.0073072,0.0219216,0.0073072
70,4827.78,1.3946,0.96905,1.45167,0.7445,0.71698,0.72426,0.38684,1.54592,1.05729,1.71647,0.0218028,0.0072676,0.0218028,0.0072676,0.0218028,0.0072676,0.0218028,0.0072676
71,4896.36,1.38447,0.9483,1.4403,0.72018,0.74401,0.74097,0.39829,1.55487,1.05276,1.72424,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
72,4964.67,1.3818,0.95375,1.43267,0.72704,0.72232,0.7252,0.39072,1.53787,1.05235,1.71325,0.0215652,0.0071884,0.0215652,0.0071884,0.0215652,0.0071884,0.0215652,0.0071884
73,5030.89,1.37646,0.95473,1.42895,0.74439,0.72509,0.75473,0.40162,1.53128,1.01524,1.70354,0.0214464,0.0071488,0.0214464,0.0071488,0.0214464,0.0071488,0.0214464,0.0071488
74,5081.43,1.37017,0.93987,1.42303,0.74417,0.73274,0.72677,0.3936,1.5226,1.03646,1.6956,0.0213276,0.0071092,0.0213276,0.0071092,0.0213276,0.0071092,0.0213276,0.0071092
75,5131.22,1.3644,0.93457,1.42867,0.74662,0.73057,0.73995,0.41284,1.50351,1.02227,1.69493,0.0212088,0.0070696,0.0212088,0.0070696,0.0212088,0.0070696,0.0212088,0.0070696
76,5181.05,1.32805,0.9144,1.39556,0.77598,0.72274,0.73554,0.40782,1.49953,1.00998,1.68702,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
77,5230.74,1.33817,0.91005,1.40902,0.7686,0.71247,0.74484,0.40976,1.51336,0.99849,1.71725,0.0209712,0.0069904,0.0209712,0.0069904,0.0209712,0.0069904,0.0209712,0.0069904
78,5279.98,1.34354,0.91985,1.40938,0.76473,0.73466,0.74175,0.40838,1.49326,0.99771,1.69756,0.0208524,0.0069508,0.0208524,0.0069508,0.0208524,0.0069508,0.0208524,0.0069508
79,5329.9,1.31502,0.88982,1.38795,0.7344,0.73524,0.73086,0.41479,1.47388,1.00433,1.68266,0.0207336,0.0069112,0.0207336,0.0069112,0.0207336,0.0069112,0.0207336,0.0069112
80,5379.53,1.31909,0.90783,1.40065,0.75326,0.71245,0.73311,0.41302,1.49325,0.99091,1.69275,0.0206148,0.0068716,0.0206148,0.0068716,0.0206148,0.0068716,0.0206148,0.0068716
