epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,2867.28,0.9391,0.61468,1.03839,0.82326,0.78726,0.80317,0.54536,1.12238,0.77779,1.27138,0.0015941,0.0015941,0.0015941
43,2915.72,0.93606,0.61207,1.0353,0.79766,0.79027,0.7897,0.52648,1.13815,0.79078,1.27612,0.0015842,0.0015842,0.0015842
44,2964,0.92172,0.60503,1.02672,0.8383,0.76797,0.80355,0.55517,1.10062,0.76251,1.28118,0.0015743,0.0015743,0.0015743
45,3012.27,0.91678,0.5983,1.02484,0.81754,0.78038,0.79496,0.54156,1.11345,0.75703,1.27093,0.0015644,0.0015644,0.0015644
46,3060.63,0.92055,0.60038,1.03075,0.8342,0.76914,0.79586,0.55412,1.10079,0.7818,1.26749,0.0015545,0.0015545,0.0015545
47,3108.81,0.91498,0.58613,1.02198,0.81141,0.7896,0.80098,0.55605,1.08473,0.76582,1.25555,0.0015446,0.0015446,0.0015446
48,3157.15,0.9024,0.59014,1.02035,0.81944,0.79041,0.80197,0.54863,1.09383,0.7572,1.26466,0.0015347,0.0015347,0.0015347
49,3205.43,0.89524,0.58053,1.021,0.83463,0.7744,0.79907,0.56003,1.089,0.75964,1.27358,0.0015248,0.0015248,0.0015248
50,3253.73,0.90964,0.59633,1.02676,0.82557,0.76624,0.79832,0.56142,1.08896,0.76218,1.27989,0.0015149,0.0015149,0.0015149
51,3301.92,0.8863,0.57775,1.00961,0.8371,0.77206,0.80627,0.565,1.09062,0.77601,1.25059,0.001505,0.001505,0.001505
52,3350.31,0.90496,0.58949,1.02409,0.86258,0.77499,0.81643,0.57153,1.06305,0.74472,1.24413,0.0014951,0.0014951,0.0014951
53,3398.6,0.90785,0.58666,1.02042,0.84701,0.78609,0.8105,0.56223,1.0574,0.74072,1.23671,0.0014852,0.0014852,0.0014852
54,3446.91,0.88903,0.5718,1.01501,0.86208,0.77148,0.80807,0.56384,1.07007,0.7501,1.24572,0.0014753,0.0014753,0.0014753
55,3495.13,0.88258,0.57435,1.0165,0.87449,0.76962,0.82198,0.57536,1.06743,0.72987,1.2449,0.0014654,0.0014654,0.0014654
56,3543.35,0.87814,0.57123,1.0112,0.87165,0.75809,0.8195,0.58007,1.05166,0.72801,1.2481,0.0014555,0.0014555,0.0014555
57,3591.66,0.87613,0.57744,1.00855,0.85932,0.77825,0.80917,0.56491,1.0683,0.72828,1.25548,0.0014456,0.0014456,0.0014456
58,3640.04,0.87326,0.56744,1.00733,0.81887,0.79193,0.80176,0.5666,1.04049,0.73938,1.24183,0.0014357,0.0014357,0.0014357
59,3688.4,0.87608,0.5741,1.01174,0.83598,0.78609,0.81691,0.57705,1.04021,0.75701,1.24086,0.0014258,0.0014258,0.0014258
60,3736.69,0.85702,0.55987,1.00306,0.85651,0.77849,0.81182,0.56879,1.04976,0.70202,1.24212,0.0014159,0.0014159,0.0014159
61,3784.98,0.8575,0.56906,1.00424,0.84262,0.77908,0.80931,0.57493,1.04759,0.70358,1.23554,0.001406,0.001406,0.001406
62,3833.44,0.84846,0.55802,1.00208,0.85213,0.7557,0.80439,0.57199,1.03474,0.72015,1.24156,0.0013961,0.0013961,0.0013961
63,3883.34,0.85281,0.55322,0.99835,0.83644,0.77412,0.80672,0.57753,1.02087,0.73017,1.22737,0.0013862,0.0013862,0.0013862
64,3933.15,0.84693,0.55653,0.99686,0.84189,0.78726,0.8102,0.57778,1.02519,0.7122,1.22718,0.0013763,0.0013763,0.0013763
65,3982.91,0.84346,0.54882,0.99486,0.84598,0.7897,0.8144,0.5729,1.02863,0.7105,1.24438,0.0013664,0.0013664,0.0013664
66,4032.63,0.83577,0.54852,0.98599,0.86175,0.76139,0.80581,0.57715,1.01703,0.73311,1.21585,0.0013565,0.0013565,0.0013565
67,4082.41,0.8288,0.54825,0.9907,0.83607,0.78726,0.81528,0.59018,1.01465,0.71933,1.23693,0.0013466,0.0013466,0.0013466
68,4132.22,0.83932,0.54728,0.99966,0.8399,0.7896,0.81278,0.58846,1.01177,0.70511,1.22919,0.0013367,0.0013367,0.0013367
69,4182.03,0.83749,0.54876,0.99723,0.85229,0.77223,0.80946,0.58515,1.0289,0.7229,1.24195,0.0013268,0.0013268,0.0013268
70,4231.83,0.82769,0.54356,0.98666,0.85473,0.77265,0.81204,0.58698,1.01104,0.69961,1.2304,0.0013169,0.0013169,0.0013169
71,4281.48,0.83166,0.54275,0.99101,0.82274,0.80027,0.81356,0.59197,0.99517,0.68891,1.23414,0.001307,0.001307,0.001307
72,4331.12,0.83151,0.54547,0.99114,0.85374,0.78843,0.81659,0.59408,0.99872,0.69457,1.21986,0.0012971,0.0012971,0.0012971
73,4380.83,0.81807,0.53372,0.98326,0.84439,0.77791,0.81641,0.59073,1.00525,0.698,1.22767,0.0012872,0.0012872,0.0012872
74,4430.6,0.82798,0.53931,0.98719,0.84746,0.77604,0.80818,0.5928,0.97754,0.69408,1.20473,0.0012773,0.0012773,0.0012773
75,4480.48,0.81655,0.5362,0.98738,0.8564,0.78667,0.82244,0.59257,0.98718,0.68401,1.22791,0.0012674,0.0012674,0.0012674
76,4530.28,0.80206,0.52854,0.97837,0.85302,0.79018,0.82821,0.60918,0.97032,0.67282,1.20356,0.0012575,0.0012575,0.0012575
77,4580.08,0.8127,0.53226,0.98312,0.82706,0.79077,0.81587,0.59895,0.99231,0.6983,1.2181,0.0012476,0.0012476,0.0012476
78,4630.17,0.80959,0.53316,0.98391,0.84408,0.78258,0.80957,0.59161,0.98679,0.68607,1.23561,0.0012377,0.0012377,0.0012377
79,4680.69,0.80173,0.52162,0.97558,0.85773,0.76505,0.81012,0.60128,0.97181,0.70273,1.2117,0.0012278,0.0012278,0.0012278
80,4730.37,0.80116,0.52978,0.97839,0.83791,0.77947,0.80931,0.59754,0.97971,0.71028,1.23603,0.0012179,0.0012179,0.0012179
81,4780.2,0.79515,0.52098,0.97605,0.86069,0.77382,0.81652,0.59997,0.97095,0.69089,1.20851,0.001208,0.001208,0.001208
82,4829.87,0.79791,0.52762,0.98028,0.84216,0.77732,0.81053,0.60136,0.95937,0.68541,1.21859,0.0011981,0.0011981,0.0011981
83,4879.79,0.78613,0.51973,0.97017,0.8538,0.78163,0.80279,0.59117,0.96146,0.66925,1.20919,0.0011882,0.0011882,0.0011882
84,4929.4,0.79006,0.51536,0.96731,0.84291,0.77775,0.80917,0.5967,0.96971,0.69819,1.20541,0.0011783,0.0011783,0.0011783
85,4979.47,0.79433,0.52129,0.97186,0.84144,0.79193,0.81912,0.6128,0.9524,0.69051,1.1946,0.0011684,0.0011684,0.0011684
86,5029.23,0.78049,0.51196,0.96208,0.87126,0.76271,0.81779,0.60341,0.95028,0.68179,1.19551,0.0011585,0.0011585,0.0011585
87,5078.99,0.78737,0.51398,0.96736,0.8457,0.78901,0.82084,0.6027,0.95689,0.67735,1.20563,0.0011486,0.0011486,0.0011486
88,5129.04,0.77017,0.50375,0.96423,0.8696,0.77174,0.81955,0.61264,0.9522,0.67405,1.2237,0.0011387,0.0011387,0.0011387
89,5179.04,0.77037,0.5032,0.96537,0.86512,0.75687,0.81005,0.60511,0.94358,0.68446,1.19959,0.0011288,0.0011288,0.0011288
90,5228.79,0.77574,0.51578,0.96474,0.84519,0.77855,0.81556,0.60932,0.94991,0.68115,1.20779,0.0011189,0.0011189,0.0011189
91,5278.89,0.77377,0.50932,0.96416,0.84811,0.78323,0.82658,0.62111,0.92187,0.66374,1.1966,0.001109,0.001109,0.001109
92,5328.67,0.77379,0.51151,0.96565,0.85122,0.78915,0.82675,0.61633,0.93221,0.66996,1.21778,0.0010991,0.0010991,0.0010991
93,5378.45,0.76047,0.50585,0.95787,0.86097,0.7744,0.81917,0.61336,0.91855,0.68052,1.19099,0.0010892,0.0010892,0.0010892
94,5428.38,0.75379,0.49998,0.95962,0.84472,0.79369,0.82354,0.61828,0.92779,0.67059,1.20781,0.0010793,0.0010793,0.0010793
95,5478.13,0.75774,0.5073,0.96392,0.85325,0.78025,0.81599,0.61002,0.93715,0.66866,1.21565,0.0010694,0.0010694,0.0010694
96,5528.01,0.76164,0.50998,0.95791,0.85611,0.77894,0.82882,0.62031,0.92655,0.65291,1.20356,0.0010595,0.0010595,0.0010595
97,5577.96,0.75402,0.49872,0.95568,0.84892,0.78901,0.82385,0.62195,0.92427,0.66054,1.20873,0.0010496,0.0010496,0.0010496
98,5628.26,0.76035,0.50324,0.96497,0.85418,0.78258,0.82655,0.62683,0.91736,0.65452,1.20027,0.0010397,0.0010397,0.0010397
99,5678.21,0.75624,0.49413,0.95864,0.83562,0.79077,0.82817,0.62784,0.92067,0.6809,1.19523,0.0010298,0.0010298,0.0010298
100,5728.56,0.74903,0.49534,0.95382,0.83505,0.79593,0.81662,0.61492,0.91763,0.66291,1.19373,0.0010199,0.0010199,0.0010199
101,5778.56,0.74353,0.49209,0.95369,0.84717,0.78317,0.81959,0.62243,0.90365,0.64673,1.19178,0.00101,0.00101,0.00101
102,5828.49,0.73038,0.48593,0.95043,0.85049,0.78551,0.82414,0.62546,0.90613,0.66086,1.19701,0.0010001,0.0010001,0.0010001
103,5878.47,0.7373,0.48427,0.95228,0.84497,0.7836,0.81866,0.62052,0.90082,0.66849,1.18912,0.0009902,0.0009902,0.0009902
104,5928.32,0.73382,0.48736,0.94819,0.85546,0.77206,0.82689,0.62947,0.89776,0.65554,1.18071,0.0009803,0.0009803,0.0009803
105,5978.26,0.74592,0.4842,0.95342,0.84242,0.78317,0.81964,0.62157,0.89522,0.6539,1.18622,0.0009704,0.0009704,0.0009704
106,6027.95,0.73772,0.48363,0.95519,0.84833,0.78317,0.8163,0.6199,0.8933,0.65927,1.19478,0.0009605,0.0009605,0.0009605
107,6077.97,0.71858,0.47736,0.94164,0.84392,0.78052,0.82369,0.63035,0.89405,0.645,1.1789,0.0009506,0.0009506,0.0009506
108,6128.43,0.72885,0.47662,0.94509,0.86166,0.7754,0.82191,0.62154,0.90088,0.66349,1.18211,0.0009407,0.0009407,0.0009407
109,6178.73,0.72424,0.4728,0.94607,0.85299,0.782,0.82225,0.62202,0.89416,0.65456,1.18989,0.0009308,0.0009308,0.0009308
110,6228.43,0.70829,0.47096,0.93875,0.85281,0.7744,0.82896,0.6312,0.88346,0.64438,1.18462,0.0009209,0.0009209,0.0009209
111,6278.63,0.71897,0.47693,0.94265,0.83756,0.79257,0.82804,0.63355,0.88765,0.64784,1.17454,0.000911,0.000911,0.000911
112,6328.41,0.71824,0.48154,0.94569,0.85557,0.77908,0.82022,0.62491,0.88015,0.63574,1.1843,0.0009011,0.0009011,0.0009011
113,6378.12,0.72253,0.47557,0.94784,0.859,0.77499,0.82206,0.62869,0.88395,0.66546,1.18971,0.0008912,0.0008912,0.0008912
114,6428.28,0.71556,0.48045,0.94537,0.87199,0.77206,0.82307,0.63087,0.87667,0.6363,1.17328,0.0008813,0.0008813,0.0008813
115,6478.16,0.70761,0.47342,0.9373,0.85381,0.78083,0.82527,0.63605,0.87081,0.63227,1.17599,0.0008714,0.0008714,0.0008714
116,6527.91,0.70385,0.47472,0.94227,0.85788,0.77613,0.82584,0.63307,0.87787,0.64399,1.19099,0.0008615,0.0008615,0.0008615
117,6577.89,0.69759,0.47174,0.93818,0.85385,0.78317,0.82631,0.64087,0.86828,0.64453,1.17595,0.0008516,0.0008516,0.0008516
118,6627.73,0.71114,0.47353,0.93756,0.85858,0.77849,0.82812,0.6391,0.86696,0.64223,1.17451,0.0008417,0.0008417,0.0008417
119,6677.49,0.70644,0.46632,0.93983,0.86372,0.78434,0.82996,0.6416,0.86545,0.63118,1.17532,0.0008318,0.0008318,0.0008318
120,6727.58,0.69113,0.4626,0.92869,0.86185,0.78024,0.82688,0.6404,0.86375,0.62455,1.17925,0.0008219,0.0008219,0.0008219
121,6777.4,0.69855,0.47083,0.93527,0.85761,0.785,0.82325,0.63744,0.87201,0.63553,1.18485,0.000812,0.000812,0.000812
122,6827.06,0.688,0.45424,0.92912,0.8732,0.77557,0.83459,0.65095,0.85811,0.63483,1.17238,0.0008021,0.0008021,0.0008021
123,6877.05,0.6994,0.46304,0.93361,0.84428,0.79853,0.82643,0.64262,0.8478,0.62866,1.16676,0.0007922,0.0007922,0.0007922
124,6926.8,0.69127,0.46056,0.93524,0.86345,0.78258,0.82955,0.64701,0.84971,0.62473,1.1731,0.0007823,0.0007823,0.0007823
125,6976.52,0.6829,0.45653,0.93142,0.84752,0.79719,0.82662,0.63893,0.84613,0.63278,1.17604,0.0007724,0.0007724,0.0007724
126,7027.12,0.68109,0.45812,0.93132,0.8652,0.78258,0.82424,0.64248,0.85168,0.63838,1.18092,0.0007625,0.0007625,0.0007625
127,7077.88,0.68101,0.45575,0.92552,0.85716,0.782,0.82703,0.64413,0.84493,0.63177,1.16949,0.0007526,0.0007526,0.0007526
128,7127.68,0.68095,0.45171,0.93164,0.87014,0.7793,0.82923,0.64712,0.84311,0.62863,1.17169,0.0007427,0.0007427,0.0007427
129,7177.59,0.67224,0.45118,0.92968,0.85424,0.78782,0.82793,0.64916,0.83407,0.61718,1.1691,0.0007328,0.0007328,0.0007328
130,7227.84,0.66786,0.45687,0.92777,0.85285,0.78726,0.8304,0.65007,0.84535,0.62314,1.18368,0.0007229,0.0007229,0.0007229
131,7277.86,0.66317,0.44227,0.9263,0.86148,0.78375,0.83109,0.64942,0.8338,0.61811,1.1622,0.000713,0.000713,0.000713
132,7327.72,0.66923,0.45108,0.92572,0.85389,0.78317,0.8284,0.64913,0.82994,0.60758,1.16162,0.0007031,0.0007031,0.0007031
133,7377.72,0.65859,0.44717,0.92228,0.85317,0.7845,0.83076,0.65676,0.82144,0.61212,1.16478,0.0006932,0.0006932,0.0006932
134,7427.42,0.6585,0.44492,0.92036,0.85937,0.78551,0.82556,0.64349,0.8254,0.60734,1.16692,0.0006833,0.0006833,0.0006833
135,7477.15,0.65972,0.43232,0.92048,0.85938,0.78901,0.8252,0.64463,0.81518,0.59497,1.17232,0.0006734,0.0006734,0.0006734
136,7526.99,0.64669,0.42892,0.91934,0.86199,0.78667,0.82781,0.65003,0.81284,0.59799,1.16144,0.0006635,0.0006635,0.0006635
137,7576.51,0.66072,0.44289,0.92539,0.85679,0.78726,0.827,0.65039,0.82353,0.60353,1.16971,0.0006536,0.0006536,0.0006536
138,7626.22,0.65023,0.44108,0.9202,0.86216,0.78596,0.82878,0.65182,0.8182,0.61219,1.16561,0.0006437,0.0006437,0.0006437
139,7675.95,0.65663,0.43601,0.92354,0.85696,0.78551,0.82248,0.64896,0.80864,0.61122,1.16242,0.0006338,0.0006338,0.0006338
140,7725.49,0.63968,0.43824,0.92206,0.85077,0.78141,0.82835,0.65324,0.81602,0.60939,1.16574,0.0006239,0.0006239,0.0006239
141,7775.17,0.64401,0.43003,0.91697,0.85926,0.78499,0.83007,0.65587,0.80809,0.60629,1.16205,0.000614,0.000614,0.000614
142,7824.96,0.64829,0.43324,0.9205,0.85433,0.78839,0.82894,0.65562,0.80713,0.6201,1.16184,0.0006041,0.0006041,0.0006041
143,7874.87,0.63963,0.42934,0.91821,0.86209,0.7744,0.82615,0.65565,0.80703,0.60848,1.16767,0.0005942,0.0005942,0.0005942
144,7924.71,0.63559,0.43398,0.91747,0.85569,0.78726,0.82401,0.65355,0.80398,0.61185,1.16594,0.0005843,0.0005843,0.0005843
145,7974.2,0.62688,0.41982,0.91298,0.85804,0.78072,0.82246,0.65368,0.80098,0.60424,1.16278,0.0005744,0.0005744,0.0005744
146,8024.18,0.63216,0.42986,0.91582,0.85791,0.78317,0.82653,0.65853,0.79192,0.60799,1.16124,0.0005645,0.0005645,0.0005645
147,8074.56,0.63681,0.43111,0.91603,0.85093,0.78843,0.82641,0.66079,0.80357,0.62165,1.16975,0.0005546,0.0005546,0.0005546
148,8124.29,0.62652,0.42279,0.91363,0.85897,0.77674,0.8261,0.65803,0.79491,0.60998,1.16923,0.0005447,0.0005447,0.0005447
149,8173.92,0.63411,0.42565,0.91863,0.85602,0.77836,0.82741,0.66225,0.78667,0.61259,1.15701,0.0005348,0.0005348,0.0005348
150,8224.14,0.62159,0.41905,0.91395,0.86516,0.78002,0.82599,0.6627,0.78122,0.61734,1.16119,0.0005249,0.0005249,0.0005249
151,8274.08,0.61611,0.42337,0.91054,0.86436,0.78317,0.82242,0.65998,0.78601,0.62505,1.16498,0.000515,0.000515,0.000515
152,8323.86,0.61971,0.42506,0.91076,0.86215,0.78083,0.82524,0.66248,0.78477,0.61122,1.15644,0.0005051,0.0005051,0.0005051
153,8373.73,0.62188,0.42483,0.91127,0.86133,0.78258,0.82507,0.66235,0.7784,0.59879,1.14614,0.0004952,0.0004952,0.0004952
154,8423.65,0.61372,0.42238,0.90853,0.87082,0.77618,0.82571,0.66192,0.78839,0.58943,1.16673,0.0004853,0.0004853,0.0004853
155,8473.5,0.61898,0.42421,0.90738,0.86351,0.782,0.82783,0.666,0.78105,0.59163,1.14833,0.0004754,0.0004754,0.0004754
156,8523.49,0.60684,0.41405,0.9067,0.86113,0.78644,0.83221,0.67013,0.77367,0.5861,1.15258,0.0004655,0.0004655,0.0004655
157,8573.12,0.60591,0.41762,0.9044,0.86811,0.78434,0.82663,0.66431,0.77224,0.6001,1.16083,0.0004556,0.0004556,0.0004556
158,8622.95,0.61501,0.42159,0.91152,0.87279,0.77265,0.82446,0.66,0.77391,0.61064,1.16047,0.0004457,0.0004457,0.0004457
159,8673.81,0.59628,0.40721,0.90417,0.86669,0.77966,0.82466,0.66445,0.77369,0.60625,1.16544,0.0004358,0.0004358,0.0004358
160,8724.33,0.60467,0.41425,0.90307,0.86089,0.78485,0.8289,0.66793,0.77809,0.60201,1.17605,0.0004259,0.0004259,0.0004259
161,8774.14,0.59516,0.41198,0.89965,0.85325,0.79427,0.83209,0.66954,0.76927,0.59939,1.16336,0.000416,0.000416,0.000416
162,8824.05,0.59896,0.40828,0.90404,0.85554,0.7896,0.82879,0.66762,0.76605,0.58956,1.16121,0.0004061,0.0004061,0.0004061
163,8874.64,0.59222,0.4081,0.9007,0.85853,0.78551,0.83026,0.67242,0.76133,0.59494,1.15801,0.0003962,0.0003962,0.0003962
164,8925.15,0.5908,0.40617,0.8996,0.87876,0.77615,0.83245,0.66905,0.76511,0.59912,1.16365,0.0003863,0.0003863,0.0003863
165,8974.82,0.58053,0.4016,0.89443,0.86803,0.78901,0.83199,0.66913,0.77115,0.59505,1.17056,0.0003764,0.0003764,0.0003764
166,9024.37,0.58993,0.41218,0.90495,0.87923,0.77323,0.82925,0.66719,0.76386,0.59765,1.16774,0.0003665,0.0003665,0.0003665
167,9074.02,0.5886,0.40698,0.90256,0.86859,0.77499,0.82337,0.66357,0.76541,0.59633,1.17251,0.0003566,0.0003566,0.0003566
168,9123.77,0.58825,0.40903,0.90048,0.87297,0.77113,0.82611,0.67005,0.76393,0.60058,1.16138,0.0003467,0.0003467,0.0003467
169,9173.51,0.58501,0.40267,0.89792,0.87378,0.77275,0.83175,0.67341,0.76023,0.60158,1.16444,0.0003368,0.0003368,0.0003368
170,9223.25,0.58392,0.40601,0.89674,0.86978,0.77557,0.83127,0.67391,0.76107,0.59805,1.16872,0.0003269,0.0003269,0.0003269
171,9273.14,0.58164,0.40052,0.90141,0.86146,0.78258,0.8302,0.67461,0.75314,0.58846,1.16283,0.000317,0.000317,0.000317
172,9322.8,0.58444,0.4045,0.899,0.86493,0.78223,0.8298,0.67354,0.74775,0.59154,1.15549,0.0003071,0.0003071,0.0003071
173,9372.53,0.57127,0.39783,0.89325,0.86923,0.78083,0.83181,0.67243,0.7463,0.59118,1.15587,0.0002972,0.0002972,0.0002972
174,9422.14,0.5845,0.40399,0.90026,0.86337,0.782,0.82749,0.67151,0.7455,0.5904,1.14991,0.0002873,0.0002873,0.0002873
175,9471.92,0.56941,0.39018,0.89345,0.86665,0.78667,0.82893,0.66993,0.74699,0.59332,1.15275,0.0002774,0.0002774,0.0002774
176,9521.53,0.56719,0.38976,0.89702,0.85951,0.78726,0.82558,0.67014,0.74349,0.58967,1.15058,0.0002675,0.0002675,0.0002675
177,9571.41,0.56243,0.39044,0.8915,0.85612,0.7894,0.82771,0.67355,0.74771,0.58665,1.16192,0.0002576,0.0002576,0.0002576
178,9620.99,0.5646,0.39646,0.89661,0.86782,0.77966,0.8291,0.67495,0.74037,0.587,1.15473,0.0002477,0.0002477,0.0002477
179,9670.81,0.56874,0.39333,0.89496,0.87413,0.77931,0.82765,0.67261,0.73837,0.58904,1.15429,0.0002378,0.0002378,0.0002378
180,9720.39,0.56106,0.39301,0.89381,0.87055,0.77732,0.8262,0.67475,0.73977,0.58946,1.15663,0.0002279,0.0002279,0.0002279
181,9770.15,0.5546,0.39097,0.88961,0.86364,0.78474,0.82771,0.6758,0.74069,0.589,1.16021,0.000218,0.000218,0.000218
182,9819.85,0.55992,0.38676,0.89142,0.86174,0.78317,0.82788,0.67453,0.73942,0.59349,1.15653,0.0002081,0.0002081,0.0002081
183,9869.42,0.54655,0.38581,0.88306,0.86378,0.78025,0.82774,0.67616,0.73633,0.58437,1.15482,0.0001982,0.0001982,0.0001982
