epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
115,5755.19,1.08587,0.72358,1.22255,0.82483,0.74305,0.79295,0.51011,1.22564,0.83571,1.50018,0.0164568,0.0054856,0.0164568,0.0054856,0.0164568,0.0054856,0.0164568,0.0054856
116,5804.98,1.07777,0.73846,1.22923,0.82714,0.75232,0.78688,0.51001,1.23479,0.83202,1.51815,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
117,5854.8,1.06856,0.72147,1.21506,0.79796,0.77098,0.79435,0.51206,1.21691,0.83676,1.4985,0.0162192,0.0054064,0.0162192,0.0054064,0.0162192,0.0054064,0.0162192,0.0054064
118,5904.56,1.0793,0.72281,1.21966,0.81833,0.76563,0.80169,0.51516,1.21994,0.83037,1.48757,0.0161004,0.0053668,0.0161004,0.0053668,0.0161004,0.0053668,0.0161004,0.0053668
119,5954.21,1.07251,0.70996,1.21418,0.81612,0.77791,0.79635,0.51514,1.19847,0.82603,1.48082,0.0159816,0.0053272,0.0159816,0.0053272,0.0159816,0.0053272,0.0159816,0.0053272
120,6003.85,1.05419,0.70143,1.19865,0.83434,0.75511,0.78909,0.51472,1.18938,0.83352,1.47036,0.0158628,0.0052876,0.0158628,0.0052876,0.0158628,0.0052876,0.0158628,0.0052876
121,6053.9,1.0619,0.70678,1.20127,0.83399,0.75862,0.79379,0.52077,1.19152,0.8231,1.47557,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
122,6104.15,1.05241,0.69661,1.19968,0.81799,0.78274,0.7983,0.52234,1.1868,0.8126,1.47745,0.0156252,0.0052084,0.0156252,0.0052084,0.0156252,0.0052084,0.0156252,0.0052084
123,6153.86,1.05703,0.69894,1.1912,0.81579,0.77652,0.79183,0.51995,1.16907,0.81154,1.46622,0.0155064,0.0051688,0.0155064,0.0051688,0.0155064,0.0051688,0.0155064,0.0051688
124,6204.11,1.04286,0.69227,1.19613,0.83803,0.75979,0.79466,0.52214,1.18536,0.82251,1.46579,0.0153876,0.0051292,0.0153876,0.0051292,0.0153876,0.0051292,0.0153876,0.0051292
125,6253.91,1.03714,0.68748,1.1892,0.83077,0.77382,0.79556,0.52604,1.16495,0.82588,1.45217,0.0152688,0.0050896,0.0152688,0.0050896,0.0152688,0.0050896,0.0152688,0.0050896
126,6303.85,1.03522,0.68778,1.18682,0.82002,0.76689,0.79135,0.52739,1.16452,0.82322,1.45862,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
127,6353.47,1.03629,0.68138,1.18706,0.82982,0.77908,0.79322,0.52281,1.16043,0.83025,1.46311,0.0150312,0.0050104,0.0150312,0.0050104,0.0150312,0.0050104,0.0150312,0.0050104
128,6403.01,1.03098,0.68202,1.18583,0.83887,0.76622,0.79704,0.52436,1.16439,0.83717,1.46514,0.0149124,0.0049708,0.0149124,0.0049708,0.0149124,0.0049708,0.0149124,0.0049708
