epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
74,3713.33,0.95953,0.60912,1.05589,0.86075,0.76589,0.80956,0.54489,1.14025,0.75621,1.27205,0.0213276,0.0071092,0.0213276,0.0071092,0.0213276,0.0071092,0.0213276,0.0071092
75,3764.71,0.96093,0.6126,1.05342,0.82956,0.78843,0.81054,0.54536,1.13928,0.76459,1.27415,0.0212088,0.0070696,0.0212088,0.0070696,0.0212088,0.0070696,0.0212088,0.0070696
76,3815.7,0.94045,0.59658,1.03945,0.83531,0.77371,0.81349,0.55452,1.13168,0.76201,1.26445,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
77,3866.64,0.95541,0.60214,1.0487,0.83098,0.7668,0.80233,0.55007,1.13068,0.76661,1.27092,0.0209712,0.0069904,0.0209712,0.0069904,0.0209712,0.0069904,0.0209712,0.0069904
78,3917.5,0.95785,0.60831,1.05484,0.82853,0.7766,0.79944,0.5421,1.12723,0.7689,1.28729,0.0208524,0.0069508,0.0208524,0.0069508,0.0208524,0.0069508,0.0208524,0.0069508
79,3968.34,0.94656,0.59828,1.04393,0.84363,0.77089,0.80141,0.54194,1.13842,0.76997,1.28971,0.0207336,0.0069112,0.0207336,0.0069112,0.0207336,0.0069112,0.0207336,0.0069112
80,4019.32,0.94633,0.60344,1.0488,0.83171,0.77412,0.79685,0.55055,1.1316,0.76483,1.28388,0.0206148,0.0068716,0.0206148,0.0068716,0.0206148,0.0068716,0.0206148,0.0068716
81,4070.25,0.94419,0.59675,1.04614,0.84507,0.77469,0.80305,0.54841,1.12232,0.74216,1.26685,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
82,4121.36,0.9506,0.5956,1.05367,0.85134,0.77986,0.819,0.55584,1.12822,0.72924,1.27842,0.0203772,0.0067924,0.0203772,0.0067924,0.0203772,0.0067924,0.0203772,0.0067924
83,4172.41,0.93865,0.59548,1.03917,0.83737,0.78843,0.81131,0.55707,1.12084,0.72813,1.27115,0.0202584,0.0067528,0.0202584,0.0067528,0.0202584,0.0067528,0.0202584,0.0067528
84,4223.39,0.93927,0.58863,1.03864,0.82717,0.79778,0.80427,0.54814,1.11825,0.74094,1.27043,0.0201396,0.0067132,0.0201396,0.0067132,0.0201396,0.0067132,0.0201396,0.0067132
85,4274.46,0.94606,0.59733,1.04862,0.83508,0.78126,0.81266,0.56302,1.10781,0.72956,1.26155,0.0200208,0.0066736,0.0200208,0.0066736,0.0200208,0.0066736,0.0200208,0.0066736
86,4325.45,0.92901,0.59197,1.03539,0.83793,0.77958,0.80745,0.55468,1.10898,0.72642,1.27067,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
87,4376.43,0.93853,0.58881,1.04039,0.83497,0.79135,0.80729,0.55658,1.10741,0.73536,1.27541,0.0197832,0.0065944,0.0197832,0.0065944,0.0197832,0.0065944,0.0197832,0.0065944
88,4427.5,0.9191,0.58347,1.03344,0.83435,0.77557,0.80684,0.56236,1.09338,0.73621,1.26626,0.0196644,0.0065548,0.0196644,0.0065548,0.0196644,0.0065548,0.0196644,0.0065548
89,4478.67,0.9134,0.58013,1.03192,0.82273,0.78025,0.8056,0.55941,1.09414,0.73657,1.25821,0.0195456,0.0065152,0.0195456,0.0065152,0.0195456,0.0065152,0.0195456,0.0065152
90,4529.67,0.92952,0.59183,1.03812,0.84136,0.7749,0.81105,0.56529,1.0915,0.71959,1.25883,0.0194268,0.0064756,0.0194268,0.0064756,0.0194268,0.0064756,0.0194268,0.0064756
91,4580.79,0.93043,0.59598,1.03713,0.84072,0.78434,0.81353,0.56491,1.0631,0.70697,1.24206,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
92,4631.99,0.92791,0.59,1.03718,0.84075,0.78989,0.81559,0.5642,1.08851,0.7217,1.25452,0.0191892,0.0063964,0.0191892,0.0063964,0.0191892,0.0063964,0.0191892,0.0063964
93,4683.14,0.91547,0.58521,1.02904,0.84006,0.77359,0.80342,0.56637,1.05782,0.71784,1.24522,0.0190704,0.0063568,0.0190704,0.0063568,0.0190704,0.0063568,0.0190704,0.0063568
94,4734.2,0.90963,0.58094,1.03253,0.85131,0.76622,0.81059,0.57241,1.07465,0.70108,1.25281,0.0189516,0.0063172,0.0189516,0.0063172,0.0189516,0.0063172,0.0189516,0.0063172
95,4785.2,0.91163,0.58672,1.03249,0.82579,0.78726,0.81415,0.56558,1.0779,0.71832,1.25547,0.0188328,0.0062776,0.0188328,0.0062776,0.0188328,0.0062776,0.0188328,0.0062776
96,4836.21,0.92405,0.59203,1.03508,0.82246,0.79061,0.81113,0.56761,1.0839,0.72432,1.25582,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
97,4887.38,0.90822,0.58021,1.02816,0.83894,0.79427,0.81452,0.57722,1.06105,0.73122,1.25025,0.0185952,0.0061984,0.0185952,0.0061984,0.0185952,0.0061984,0.0185952,0.0061984
98,4938.44,0.91757,0.58548,1.03454,0.82301,0.80174,0.81214,0.57343,1.06063,0.71927,1.24546,0.0184764,0.0061588,0.0184764,0.0061588,0.0184764,0.0061588,0.0184764,0.0061588
99,4989.69,0.90504,0.57243,1.0232,0.82539,0.79567,0.80878,0.5703,1.07221,0.72675,1.25369,0.0183576,0.0061192,0.0183576,0.0061192,0.0183576,0.0061192,0.0183576,0.0061192
100,5040.59,0.89901,0.57669,1.01906,0.83591,0.79795,0.81162,0.57879,1.05766,0.71672,1.2549,0.0182388,0.0060796,0.0182388,0.0060796,0.0182388,0.0060796,0.0182388,0.0060796
101,5091.67,0.889,0.56892,1.02143,0.83595,0.79518,0.80804,0.57058,1.0561,0.71555,1.2464,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
102,5142.87,0.88442,0.56356,1.01939,0.83382,0.79252,0.8133,0.56899,1.06262,0.72672,1.25397,0.0180012,0.0060004,0.0180012,0.0060004,0.0180012,0.0060004,0.0180012,0.0060004
103,5194.14,0.8954,0.56341,1.02087,0.83096,0.78492,0.80434,0.57028,1.03818,0.71611,1.2326,0.0178824,0.0059608,0.0178824,0.0059608,0.0178824,0.0059608,0.0178824,0.0059608
104,5245.19,0.88454,0.56461,1.01279,0.848,0.78255,0.82207,0.57965,1.05009,0.70625,1.23764,0.0177636,0.0059212,0.0177636,0.0059212,0.0177636,0.0059212,0.0177636,0.0059212
105,5296.82,0.89929,0.56346,1.02143,0.83032,0.78936,0.81029,0.57905,1.03774,0.71834,1.25113,0.0176448,0.0058816,0.0176448,0.0058816,0.0176448,0.0058816,0.0176448,0.0058816
106,5347.99,0.89072,0.56445,1.02245,0.82947,0.79317,0.81543,0.58574,1.04155,0.70856,1.24243,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
107,5399.03,0.87551,0.55834,1.01089,0.82945,0.80245,0.81897,0.57955,1.04987,0.71772,1.25193,0.0174072,0.0058024,0.0174072,0.0058024,0.0174072,0.0058024,0.0174072,0.0058024
