epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
71,4157.69,1.17989,0.76719,1.19833,0.79411,0.75102,0.77795,0.45764,1.37005,0.89675,1.41973,0.000614,0.000614,0.000614
72,4216.02,1.17209,0.76872,1.19508,0.78411,0.74868,0.77112,0.45543,1.37664,0.91345,1.41693,0.0005942,0.0005942,0.0005942
73,4274.44,1.16832,0.7548,1.189,0.80507,0.72415,0.77418,0.46046,1.3719,0.89295,1.41471,0.0005744,0.0005744,0.0005744
74,4332.78,1.1612,0.75368,1.18435,0.7915,0.74324,0.76676,0.46295,1.35591,0.91178,1.40679,0.0005546,0.0005546,0.0005546
75,4391.13,1.14472,0.74547,1.17839,0.79231,0.7405,0.77865,0.47526,1.32537,0.8794,1.39411,0.0005348,0.0005348,0.0005348
76,4449.57,1.11316,0.72626,1.15803,0.79902,0.75044,0.7804,0.47376,1.32343,0.88985,1.39017,0.000515,0.000515,0.000515
77,4508,1.12113,0.7258,1.16992,0.79463,0.75804,0.77924,0.47773,1.31688,0.87173,1.39466,0.0004952,0.0004952,0.0004952
78,4566.32,1.12556,0.73043,1.17251,0.80944,0.74868,0.78571,0.47818,1.3092,0.87146,1.39147,0.0004754,0.0004754,0.0004754
79,4624.9,1.10662,0.70818,1.15565,0.79771,0.75395,0.77942,0.48631,1.29512,0.85485,1.37048,0.0004556,0.0004556,0.0004556
80,4683.35,1.08767,0.71478,1.15163,0.77725,0.77905,0.77561,0.48322,1.28945,0.86982,1.3713,0.0004358,0.0004358,0.0004358
81,4741.78,1.08911,0.70205,1.14553,0.79756,0.76856,0.78292,0.48605,1.28851,0.85164,1.37226,0.000416,0.000416,0.000416
82,4800.17,1.08357,0.69577,1.14807,0.81953,0.75511,0.7816,0.4862,1.29616,0.86046,1.38537,0.0003962,0.0003962,0.0003962
83,4858.52,1.06766,0.68528,1.13295,0.80697,0.76722,0.78947,0.49285,1.26752,0.82865,1.36791,0.0003764,0.0003764,0.0003764
84,4916.99,1.06448,0.67952,1.13397,0.79914,0.75109,0.78246,0.49271,1.25559,0.83134,1.36607,0.0003566,0.0003566,0.0003566
85,4975.38,1.07012,0.68252,1.13737,0.81757,0.75695,0.78988,0.49904,1.25018,0.83005,1.35423,0.0003368,0.0003368,0.0003368
86,5033.81,1.03949,0.67061,1.1186,0.82069,0.77148,0.794,0.50114,1.24902,0.82239,1.3555,0.000317,0.000317,0.000317
87,5092.52,1.04801,0.66966,1.12423,0.80781,0.77135,0.79562,0.50251,1.23871,0.80982,1.34933,0.0002972,0.0002972,0.0002972
88,5150.97,1.02561,0.65811,1.11253,0.80446,0.76563,0.79649,0.50861,1.22554,0.81316,1.34439,0.0002774,0.0002774,0.0002774
89,5209.63,1.01815,0.65419,1.11501,0.80892,0.77089,0.79416,0.50956,1.21667,0.80817,1.34767,0.0002576,0.0002576,0.0002576
90,5268.05,1.01559,0.65927,1.10951,0.81716,0.76795,0.79704,0.51181,1.20924,0.80869,1.33364,0.0002378,0.0002378,0.0002378
91,5355.8,0.99345,0.60322,1.10353,0.83016,0.74927,0.78432,0.498,1.24936,0.83191,1.3626,0.000218,0.000218,0.000218
92,5413.77,0.9278,0.55751,1.07747,0.82924,0.75336,0.78831,0.50916,1.21833,0.81608,1.34319,0.0001982,0.0001982,0.0001982
93,5471.96,0.91305,0.55035,1.0707,0.83129,0.76316,0.79684,0.51912,1.20203,0.81303,1.33571,0.0001784,0.0001784,0.0001784
94,5530.03,0.90745,0.54939,1.07118,0.83178,0.76914,0.80039,0.52095,1.18694,0.8086,1.32598,0.0001586,0.0001586,0.0001586
95,5588.39,0.90156,0.54013,1.06642,0.83129,0.76563,0.79864,0.52027,1.18772,0.80392,1.33586,0.0001388,0.0001388,0.0001388
96,5646.42,0.87872,0.52939,1.05243,0.83308,0.76426,0.7972,0.52135,1.17557,0.79396,1.32809,0.000119,0.000119,0.000119
97,5704.56,0.88369,0.54021,1.05349,0.82474,0.76505,0.79544,0.5245,1.17234,0.79384,1.32803,9.92e-05,9.92e-05,9.92e-05
98,5762.74,0.86247,0.51972,1.04771,0.8357,0.76994,0.80368,0.52991,1.15853,0.78175,1.31883,7.94e-05,7.94e-05,7.94e-05
99,5821.19,0.85993,0.51758,1.04906,0.83375,0.77087,0.80098,0.53122,1.1573,0.78409,1.3221,5.96e-05,5.96e-05,5.96e-05
100,5879.27,0.85285,0.51217,1.03893,0.84308,0.76618,0.79949,0.53134,1.15769,0.78653,1.3277,3.98e-05,3.98e-05,3.98e-05
