epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
123,16860.8,0.91906,0.58098,1.00478,0.82772,0.7931,0.80678,0.56308,1.06369,0.72336,1.20599,0.0155064,0.0051688,0.0155064,0.0051688,0.0155064,0.0051688,0.0155064,0.0051688
124,17004.5,0.90629,0.57499,1.00284,0.82362,0.78551,0.80546,0.56904,1.05359,0.7143,1.19737,0.0153876,0.0051292,0.0153876,0.0051292,0.0153876,0.0051292,0.0153876,0.0051292
125,17148.7,0.88885,0.56998,0.99731,0.82145,0.78609,0.80449,0.56314,1.04323,0.72028,1.20149,0.0152688,0.0050896,0.0152688,0.0050896,0.0152688,0.0050896,0.0152688,0.0050896
126,17292.3,0.88437,0.56902,0.99692,0.83545,0.78317,0.80852,0.56508,1.05467,0.72984,1.20832,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
127,17437,0.88819,0.56702,0.99107,0.82373,0.78932,0.80666,0.56981,1.03485,0.72231,1.192,0.0150312,0.0050104,0.0150312,0.0050104,0.0150312,0.0050104,0.0150312,0.0050104
128,17580.9,0.88986,0.5677,0.99847,0.82198,0.80148,0.80633,0.56504,1.04228,0.72841,1.19947,0.0149124,0.0049708,0.0149124,0.0049708,0.0149124,0.0049708,0.0149124,0.0049708
129,17726.1,0.87386,0.56284,0.9923,0.82482,0.79135,0.80857,0.57338,1.04565,0.71712,1.20218,0.0147936,0.0049312,0.0147936,0.0049312,0.0147936,0.0049312,0.0147936,0.0049312
130,17870.1,0.8779,0.56611,0.99412,0.8231,0.79486,0.80525,0.56932,1.04494,0.71926,1.203,0.0146748,0.0048916,0.0146748,0.0048916,0.0146748,0.0048916,0.0146748,0.0048916
131,18013.5,0.86743,0.55155,0.99022,0.82839,0.79018,0.80888,0.58482,1.02773,0.71133,1.19006,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
132,18157.2,0.87273,0.5591,0.98689,0.82396,0.80971,0.82039,0.58612,1.01679,0.69451,1.1844,0.0144372,0.0048124,0.0144372,0.0048124,0.0144372,0.0048124,0.0144372,0.0048124
133,18301.2,0.86705,0.55906,0.98627,0.83074,0.79457,0.81338,0.58153,1.02215,0.71277,1.19126,0.0143184,0.0047728,0.0143184,0.0047728,0.0143184,0.0047728,0.0143184,0.0047728
134,18444.9,0.8588,0.54812,0.98264,0.82859,0.80304,0.81791,0.58439,1.01593,0.69459,1.18973,0.0141996,0.0047332,0.0141996,0.0047332,0.0141996,0.0047332,0.0141996,0.0047332
135,18589.1,0.85003,0.53646,0.97629,0.83668,0.79252,0.81158,0.58453,1.01006,0.68797,1.18324,0.0140808,0.0046936,0.0140808,0.0046936,0.0140808,0.0046936,0.0140808,0.0046936
136,18732,0.84642,0.53701,0.97704,0.8251,0.79836,0.81501,0.58593,1.00507,0.6788,1.19657,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
137,18875.6,0.85828,0.54822,0.98446,0.82312,0.80776,0.80933,0.57977,1.00148,0.69087,1.19139,0.0138432,0.0046144,0.0138432,0.0046144,0.0138432,0.0046144,0.0138432,0.0046144
138,19019.7,0.84993,0.54895,0.9829,0.83579,0.79077,0.8087,0.582,0.9975,0.69693,1.19401,0.0137244,0.0045748,0.0137244,0.0045748,0.0137244,0.0045748,0.0137244,0.0045748
139,19163.6,0.85177,0.54103,0.98626,0.8333,0.79427,0.8034,0.58517,0.98516,0.69434,1.18061,0.0136056,0.0045352,0.0136056,0.0045352,0.0136056,0.0045352,0.0136056,0.0045352
140,19307.6,0.83357,0.54386,0.98162,0.82947,0.78667,0.80808,0.58278,0.98232,0.6991,1.18392,0.0134868,0.0044956,0.0134868,0.0044956,0.0134868,0.0044956,0.0134868,0.0044956
141,19451.4,0.83626,0.53439,0.97651,0.82439,0.79661,0.8143,0.58901,0.9788,0.68496,1.18941,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
142,19595.7,0.84527,0.53631,0.97993,0.83497,0.79545,0.81178,0.59013,0.98294,0.69324,1.18695,0.0132492,0.0044164,0.0132492,0.0044164,0.0132492,0.0044164,0.0132492,0.0044164
143,19740.2,0.8292,0.52905,0.97336,0.85025,0.78551,0.81561,0.59502,0.97712,0.68883,1.18029,0.0131304,0.0043768,0.0131304,0.0043768,0.0131304,0.0043768,0.0131304,0.0043768
144,19884.1,0.83138,0.53885,0.97573,0.84348,0.79058,0.8112,0.58885,0.97794,0.69705,1.18623,0.0130116,0.0043372,0.0130116,0.0043372,0.0130116,0.0043372,0.0130116,0.0043372
145,20028,0.82371,0.52411,0.97345,0.8538,0.78141,0.80881,0.58868,0.97201,0.67632,1.17963,0.0128928,0.0042976,0.0128928,0.0042976,0.0128928,0.0042976,0.0128928,0.0042976
146,20171.2,0.81839,0.52962,0.96957,0.84281,0.79193,0.81351,0.59504,0.96806,0.68342,1.17913,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
147,20314.7,0.83095,0.5364,0.97317,0.85096,0.78141,0.81168,0.59258,0.97243,0.67841,1.18432,0.0126552,0.0042184,0.0126552,0.0042184,0.0126552,0.0042184,0.0126552,0.0042184
148,20457.7,0.81786,0.52386,0.97337,0.84833,0.78492,0.80449,0.59262,0.97051,0.67507,1.18838,0.0125364,0.0041788,0.0125364,0.0041788,0.0125364,0.0041788,0.0125364,0.0041788
149,20602.4,0.82646,0.52842,0.97534,0.84666,0.78609,0.81055,0.59491,0.95739,0.66887,1.17522,0.0124176,0.0041392,0.0124176,0.0041392,0.0124176,0.0041392,0.0124176,0.0041392
150,26950.4,0.80927,0.5163,0.96959,0.84047,0.78826,0.80876,0.59698,0.94458,0.67172,1.16917,0.0122988,0.0040996,0.0122988,0.0040996,0.0122988,0.0040996,0.0122988,0.0040996
151,27093.4,0.80344,0.52111,0.96301,0.82992,0.80711,0.80897,0.59503,0.94719,0.66576,1.17102,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
152,27237.1,0.80122,0.52024,0.95977,0.8401,0.79661,0.81034,0.60021,0.93865,0.65818,1.17075,0.0120612,0.0040204,0.0120612,0.0040204,0.0120612,0.0040204,0.0120612,0.0040204
153,27382,0.80363,0.52281,0.96452,0.83654,0.79836,0.80901,0.59721,0.93976,0.66497,1.17235,0.0119424,0.0039808,0.0119424,0.0039808,0.0119424,0.0039808,0.0119424,0.0039808
154,27525.2,0.79366,0.51835,0.95865,0.82777,0.80421,0.81503,0.60073,0.94086,0.66557,1.17243,0.0118236,0.0039412,0.0118236,0.0039412,0.0118236,0.0039412,0.0118236,0.0039412
155,27668.5,0.80737,0.52384,0.96377,0.82674,0.79203,0.80809,0.59501,0.94997,0.67858,1.17727,0.0117048,0.0039016,0.0117048,0.0039016,0.0117048,0.0039016,0.0117048,0.0039016
156,27813.1,0.78032,0.5152,0.95735,0.83786,0.78824,0.8085,0.59323,0.94549,0.67017,1.17987,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
157,27956.4,0.79084,0.50786,0.95874,0.83756,0.78375,0.80846,0.59764,0.94076,0.66781,1.17837,0.0114672,0.0038224,0.0114672,0.0038224,0.0114672,0.0038224,0.0114672,0.0038224
158,28100,0.79606,0.51684,0.96357,0.8373,0.78258,0.80807,0.59988,0.93884,0.66683,1.17657,0.0113484,0.0037828,0.0113484,0.0037828,0.0113484,0.0037828,0.0113484,0.0037828
159,28243.7,0.77427,0.50533,0.95517,0.83393,0.79661,0.81059,0.59963,0.9422,0.67446,1.1805,0.0112296,0.0037432,0.0112296,0.0037432,0.0112296,0.0037432,0.0112296,0.0037432
160,28387,0.77829,0.51002,0.94998,0.8314,0.79544,0.81091,0.60292,0.93606,0.67232,1.17335,0.0111108,0.0037036,0.0111108,0.0037036,0.0111108,0.0037036,0.0111108,0.0037036
161,28531.1,0.77793,0.5057,0.95313,0.83003,0.79252,0.81057,0.60887,0.92026,0.66773,1.16731,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
162,28674.6,0.77335,0.4993,0.95044,0.84091,0.78156,0.81484,0.61195,0.92307,0.66898,1.16359,0.0108732,0.0036244,0.0108732,0.0036244,0.0108732,0.0036244,0.0108732,0.0036244
163,28818.4,0.77012,0.5028,0.95098,0.83602,0.79778,0.81835,0.61398,0.92159,0.65953,1.16986,0.0107544,0.0035848,0.0107544,0.0035848,0.0107544,0.0035848,0.0107544,0.0035848
164,28961.4,0.75819,0.50209,0.94548,0.84152,0.79603,0.81322,0.61124,0.91831,0.65739,1.17315,0.0106356,0.0035452,0.0106356,0.0035452,0.0106356,0.0035452,0.0106356,0.0035452
165,29104.5,0.75349,0.49069,0.94511,0.83657,0.79282,0.81268,0.60959,0.91567,0.65591,1.17458,0.0105168,0.0035056,0.0105168,0.0035056,0.0105168,0.0035056,0.0105168,0.0035056
166,29248.2,0.75546,0.50107,0.95126,0.84095,0.79077,0.81012,0.60489,0.91311,0.66678,1.16855,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
167,29391.6,0.76632,0.4995,0.95204,0.84227,0.78901,0.81169,0.60318,0.91146,0.66367,1.1667,0.0102792,0.0034264,0.0102792,0.0034264,0.0102792,0.0034264,0.0102792,0.0034264
168,29535.3,0.75855,0.49542,0.94679,0.82378,0.80052,0.81363,0.60835,0.90392,0.66763,1.1599,0.0101604,0.0033868,0.0101604,0.0033868,0.0101604,0.0033868,0.0101604,0.0033868
169,29678.2,0.7657,0.49361,0.94695,0.84322,0.77732,0.81154,0.60755,0.90323,0.6656,1.15821,0.0100416,0.0033472,0.0100416,0.0033472,0.0100416,0.0033472,0.0100416,0.0033472
170,29821.9,0.7582,0.498,0.94347,0.8496,0.78245,0.81162,0.60638,0.9025,0.6656,1.16544,0.0099228,0.0033076,0.0099228,0.0033076,0.0099228,0.0033076,0.0099228,0.0033076
171,29965.4,0.75165,0.49033,0.94607,0.83938,0.79105,0.81407,0.60926,0.91212,0.66263,1.17261,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
172,30109.6,0.75737,0.49539,0.94897,0.84001,0.79077,0.81171,0.6133,0.90193,0.65761,1.16193,0.0096852,0.0032284,0.0096852,0.0032284,0.0096852,0.0032284,0.0096852,0.0032284
173,30252.9,0.74525,0.48997,0.94272,0.83916,0.79369,0.81496,0.61322,0.90019,0.65562,1.16051,0.0095664,0.0031888,0.0095664,0.0031888,0.0095664,0.0031888,0.0095664,0.0031888
174,30396.1,0.75856,0.49624,0.94898,0.84662,0.79193,0.8167,0.61772,0.88885,0.65275,1.15541,0.0094476,0.0031492,0.0094476,0.0031492,0.0094476,0.0031492,0.0094476,0.0031492
175,30540.8,0.74002,0.48221,0.93868,0.84936,0.78375,0.81705,0.61796,0.88069,0.65028,1.14999,0.0093288,0.0031096,0.0093288,0.0031096,0.0093288,0.0031096,0.0093288,0.0031096
176,30684.6,0.72991,0.47791,0.94015,0.84605,0.7896,0.81349,0.61662,0.87582,0.65724,1.15089,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
177,30828.1,0.72942,0.47475,0.93708,0.84766,0.79025,0.81162,0.61843,0.87722,0.65264,1.1546,0.0090912,0.0030304,0.0090912,0.0030304,0.0090912,0.0030304,0.0090912,0.0030304
178,30971.3,0.72607,0.48191,0.93777,0.85086,0.78688,0.8118,0.61915,0.87125,0.6487,1.15453,0.0089724,0.0029908,0.0089724,0.0029908,0.0089724,0.0029908,0.0089724,0.0029908
179,31114.9,0.73653,0.48262,0.93929,0.84356,0.79103,0.81144,0.62114,0.86824,0.65458,1.15511,0.0088536,0.0029512,0.0088536,0.0029512,0.0088536,0.0029512,0.0088536,0.0029512
180,31258,0.72576,0.47513,0.9393,0.84513,0.79135,0.8136,0.62504,0.86508,0.65063,1.15447,0.0087348,0.0029116,0.0087348,0.0029116,0.0087348,0.0029116,0.0087348,0.0029116
181,31401.3,0.71637,0.47224,0.93259,0.85641,0.77737,0.81324,0.62403,0.86704,0.64065,1.15655,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
182,31544.2,0.72266,0.4714,0.93492,0.85791,0.77791,0.81342,0.62161,0.86678,0.64493,1.15212,0.0084972,0.0028324,0.0084972,0.0028324,0.0084972,0.0028324,0.0084972,0.0028324
183,31687.3,0.71468,0.47216,0.92867,0.84236,0.79369,0.81763,0.62494,0.86817,0.65271,1.15553,0.0083784,0.0027928,0.0083784,0.0027928,0.0083784,0.0027928,0.0083784,0.0027928
184,31830.1,0.7308,0.48467,0.94195,0.84038,0.79391,0.81807,0.62192,0.85855,0.64995,1.14754,0.0082596,0.0027532,0.0082596,0.0027532,0.0082596,0.0027532,0.0082596,0.0027532
185,31973.4,0.70466,0.47142,0.93024,0.84489,0.78784,0.8172,0.62281,0.85709,0.64601,1.15021,0.0081408,0.0027136,0.0081408,0.0027136,0.0081408,0.0027136,0.0081408,0.0027136
186,32117.6,0.71432,0.47546,0.93324,0.84589,0.79235,0.8206,0.62579,0.85684,0.64924,1.14922,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
187,32261.3,0.70977,0.47278,0.93067,0.84291,0.79345,0.82475,0.62982,0.85407,0.64727,1.14963,0.0079032,0.0026344,0.0079032,0.0026344,0.0079032,0.0026344,0.0079032,0.0026344
188,32404.6,0.70385,0.46759,0.92771,0.85545,0.77476,0.82312,0.63025,0.84668,0.64827,1.14822,0.0077844,0.0025948,0.0077844,0.0025948,0.0077844,0.0025948,0.0077844,0.0025948
189,32547.8,0.69982,0.46447,0.93083,0.84552,0.79012,0.81903,0.62782,0.84391,0.64068,1.14729,0.0076656,0.0025552,0.0076656,0.0025552,0.0076656,0.0025552,0.0076656,0.0025552
190,32691.4,0.70085,0.47247,0.93154,0.84078,0.79661,0.82085,0.63082,0.84003,0.64134,1.14488,0.0075468,0.0025156,0.0075468,0.0025156,0.0075468,0.0025156,0.0075468,0.0025156
191,32834.7,0.69006,0.46165,0.9232,0.8583,0.78234,0.82128,0.63223,0.83837,0.64129,1.1445,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
192,32978.1,0.70291,0.47093,0.92807,0.8521,0.78551,0.81811,0.63064,0.842,0.6463,1.15019,0.0073092,0.0024364,0.0073092,0.0024364,0.0073092,0.0024364,0.0073092,0.0024364
193,33123,0.68683,0.46204,0.92243,0.84778,0.79018,0.81755,0.63074,0.84533,0.64857,1.15707,0.0071904,0.0023968,0.0071904,0.0023968,0.0071904,0.0023968,0.0071904,0.0023968
194,33266.5,0.6837,0.45983,0.92515,0.84964,0.7926,0.81413,0.62634,0.84194,0.64082,1.15485,0.0070716,0.0023572,0.0070716,0.0023572,0.0070716,0.0023572,0.0070716,0.0023572
195,33410.2,0.69127,0.46186,0.93159,0.84852,0.79077,0.8127,0.62724,0.83948,0.63594,1.15287,0.0069528,0.0023176,0.0069528,0.0023176,0.0069528,0.0023176,0.0069528,0.0023176
196,33553.7,0.68742,0.46292,0.92576,0.84554,0.79344,0.81458,0.63104,0.83119,0.62953,1.14563,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
197,33699.3,0.67989,0.45077,0.92397,0.84745,0.7931,0.81808,0.63361,0.82882,0.62528,1.14455,0.0067152,0.0022384,0.0067152,0.0022384,0.0067152,0.0022384,0.0067152,0.0022384
198,33843.8,0.67506,0.44476,0.91767,0.84869,0.79333,0.81707,0.6338,0.83087,0.62275,1.1467,0.0065964,0.0021988,0.0065964,0.0021988,0.0065964,0.0021988,0.0065964,0.0021988
199,33988.8,0.66938,0.44973,0.91915,0.84517,0.79603,0.81685,0.63491,0.82579,0.62338,1.14614,0.0064776,0.0021592,0.0064776,0.0021592,0.0064776,0.0021592,0.0064776,0.0021592
200,34133.4,0.66998,0.44428,0.91619,0.84401,0.79691,0.81898,0.63644,0.82621,0.62274,1.14644,0.0063588,0.0021196,0.0063588,0.0021196,0.0063588,0.0021196,0.0063588,0.0021196
201,34278.7,0.66681,0.45034,0.91844,0.84178,0.80012,0.82092,0.63717,0.82344,0.61327,1.14395,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
202,34426.6,0.66593,0.44646,0.91744,0.8434,0.79635,0.81981,0.63591,0.82168,0.61837,1.1436,0.0061212,0.0020404,0.0061212,0.0020404,0.0061212,0.0020404,0.0061212,0.0020404
203,34572.8,0.66107,0.44659,0.91393,0.84464,0.79435,0.82028,0.63743,0.81389,0.61635,1.13931,0.0060024,0.0020008,0.0060024,0.0020008,0.0060024,0.0020008,0.0060024,0.0020008
204,34718.6,0.66793,0.44968,0.9176,0.84949,0.7931,0.81973,0.63597,0.81837,0.62437,1.1433,0.0058836,0.0019612,0.0058836,0.0019612,0.0058836,0.0019612,0.0058836,0.0019612
205,34865.4,0.65283,0.43791,0.91172,0.83846,0.79782,0.81903,0.6367,0.81731,0.61777,1.13801,0.0057648,0.0019216,0.0057648,0.0019216,0.0057648,0.0019216,0.0057648,0.0019216
206,35011.1,0.66685,0.44278,0.91341,0.84241,0.79486,0.81879,0.63931,0.81498,0.61693,1.13551,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
207,35156.8,0.65706,0.44472,0.91204,0.84429,0.8007,0.81849,0.64058,0.81308,0.61601,1.13347,0.0055272,0.0018424,0.0055272,0.0018424,0.0055272,0.0018424,0.0055272,0.0018424
208,35302.2,0.66552,0.45548,0.91936,0.84243,0.80304,0.8208,0.64192,0.81322,0.60905,1.13299,0.0054084,0.0018028,0.0054084,0.0018028,0.0054084,0.0018028,0.0054084,0.0018028
209,35448,0.64838,0.43932,0.91328,0.84066,0.80482,0.82168,0.64412,0.80881,0.60887,1.13079,0.0052896,0.0017632,0.0052896,0.0017632,0.0052896,0.0017632,0.0052896,0.0017632
210,35593.3,0.64192,0.43119,0.9102,0.83723,0.80479,0.81931,0.64356,0.80833,0.60646,1.1349,0.0051708,0.0017236,0.0051708,0.0017236,0.0051708,0.0017236,0.0051708,0.0017236
211,35739.3,0.64199,0.43746,0.90684,0.83942,0.80349,0.81935,0.64352,0.81035,0.61554,1.13941,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
212,35884.7,0.63655,0.43958,0.90961,0.85081,0.7966,0.81803,0.64445,0.80654,0.61442,1.13959,0.0049332,0.0016444,0.0049332,0.0016444,0.0049332,0.0016444,0.0049332,0.0016444
213,36030.9,0.65661,0.44062,0.91284,0.85204,0.79953,0.8199,0.64552,0.80469,0.61148,1.14,0.0048144,0.0016048,0.0048144,0.0016048,0.0048144,0.0016048,0.0048144,0.0016048
214,36175.9,0.62769,0.42971,0.90624,0.85314,0.80128,0.81936,0.6439,0.80024,0.60557,1.13767,0.0046956,0.0015652,0.0046956,0.0015652,0.0046956,0.0015652,0.0046956,0.0015652
215,36321.1,0.64305,0.43845,0.91003,0.85277,0.79486,0.81874,0.64395,0.79829,0.60617,1.13647,0.0045768,0.0015256,0.0045768,0.0015256,0.0045768,0.0015256,0.0045768,0.0015256
216,36466.2,0.63584,0.4318,0.90843,0.85684,0.79544,0.8215,0.6437,0.79463,0.6005,1.13559,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
217,36611,0.63734,0.43151,0.90648,0.85387,0.79836,0.82143,0.6452,0.78905,0.6048,1.13265,0.0043392,0.0014464,0.0043392,0.0014464,0.0043392,0.0014464,0.0043392,0.0014464
218,36756.3,0.62728,0.43272,0.90461,0.85372,0.79818,0.82127,0.64687,0.7851,0.60166,1.13095,0.0042204,0.0014068,0.0042204,0.0014068,0.0042204,0.0014068,0.0042204,0.0014068
219,36902.7,0.62363,0.42125,0.90464,0.85459,0.79661,0.82227,0.65033,0.78523,0.60374,1.13241,0.0041016,0.0013672,0.0041016,0.0013672,0.0041016,0.0013672,0.0041016,0.0013672
220,37048.4,0.62353,0.42609,0.90316,0.85038,0.80056,0.82207,0.64868,0.78662,0.60236,1.13359,0.0039828,0.0013276,0.0039828,0.0013276,0.0039828,0.0013276,0.0039828,0.0013276
221,37195,0.61964,0.42864,0.90376,0.85018,0.79933,0.82096,0.64979,0.78642,0.59854,1.13459,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
222,37341.3,0.60824,0.41755,0.90032,0.8539,0.79589,0.82087,0.64815,0.78383,0.59615,1.1339,0.0037452,0.0012484,0.0037452,0.0012484,0.0037452,0.0012484,0.0037452,0.0012484
223,37488.4,0.62223,0.42126,0.90335,0.85415,0.79661,0.82131,0.65016,0.783,0.59587,1.13489,0.0036264,0.0012088,0.0036264,0.0012088,0.0036264,0.0012088,0.0036264,0.0012088
224,37635.3,0.61172,0.41778,0.89932,0.85884,0.79252,0.82255,0.65256,0.77984,0.59564,1.13241,0.0035076,0.0011692,0.0035076,0.0011692,0.0035076,0.0011692,0.0035076,0.0011692
225,37782.2,0.61583,0.4179,0.90071,0.85958,0.79077,0.82437,0.65442,0.7775,0.5926,1.13132,0.0033888,0.0011296,0.0033888,0.0011296,0.0033888,0.0011296,0.0033888,0.0011296
226,37927.2,0.60572,0.42047,0.90217,0.86234,0.79084,0.82467,0.65509,0.77487,0.59141,1.12983,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
227,38073.6,0.60806,0.41412,0.90002,0.86075,0.79135,0.82534,0.65562,0.77346,0.59219,1.13049,0.0031512,0.0010504,0.0031512,0.0010504,0.0031512,0.0010504,0.0031512,0.0010504
228,38219.5,0.59919,0.41466,0.89468,0.85204,0.79765,0.82439,0.65681,0.77104,0.59158,1.12974,0.0030324,0.0010108,0.0030324,0.0010108,0.0030324,0.0010108,0.0030324,0.0010108
229,38365.9,0.60719,0.41425,0.90131,0.85251,0.79723,0.82382,0.65757,0.77099,0.59334,1.13168,0.0029136,0.0009712,0.0029136,0.0009712,0.0029136,0.0009712,0.0029136,0.0009712
230,38511.2,0.60276,0.41151,0.89836,0.85498,0.79603,0.82424,0.65795,0.76638,0.59175,1.12775,0.0027948,0.0009316,0.0027948,0.0009316,0.0027948,0.0009316,0.0027948,0.0009316
231,38657,0.59907,0.41179,0.89688,0.85772,0.79193,0.82457,0.65818,0.76566,0.59064,1.12728,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
232,38802.9,0.60039,0.413,0.89706,0.85924,0.79205,0.82634,0.65898,0.76403,0.58772,1.12788,0.0025572,0.0008524,0.0025572,0.0008524,0.0025572,0.0008524,0.0025572,0.0008524
233,38948.7,0.59747,0.41377,0.89766,0.85883,0.79289,0.82744,0.66021,0.76392,0.58475,1.12941,0.0024384,0.0008128,0.0024384,0.0008128,0.0024384,0.0008128,0.0024384,0.0008128
234,39094.6,0.59466,0.41744,0.89622,0.85994,0.79077,0.82659,0.65848,0.76347,0.58616,1.12834,0.0023196,0.0007732,0.0023196,0.0007732,0.0023196,0.0007732,0.0023196,0.0007732
235,39239.4,0.58728,0.40739,0.89239,0.86073,0.79102,0.82746,0.66019,0.7631,0.58595,1.12925,0.0022008,0.0007336,0.0022008,0.0007336,0.0022008,0.0007336,0.0022008,0.0007336
236,39386.6,0.59299,0.41252,0.89446,0.86129,0.79114,0.82692,0.65973,0.76005,0.5845,1.12799,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
237,39533.5,0.58336,0.40615,0.88757,0.86297,0.79193,0.82601,0.65909,0.75836,0.58529,1.12583,0.0019632,0.0006544,0.0019632,0.0006544,0.0019632,0.0006544,0.0019632,0.0006544
238,39679.1,0.58336,0.40694,0.89274,0.8625,0.79135,0.82624,0.65938,0.75753,0.58373,1.12565,0.0018444,0.0006148,0.0018444,0.0006148,0.0018444,0.0006148,0.0018444,0.0006148
239,39824.5,0.5829,0.4065,0.89169,0.85988,0.79264,0.82614,0.66011,0.75635,0.58315,1.12609,0.0017256,0.0005752,0.0017256,0.0005752,0.0017256,0.0005752,0.0017256,0.0005752
240,39970.2,0.58248,0.40176,0.89252,0.85778,0.79315,0.8253,0.66056,0.75419,0.58184,1.12429,0.0016068,0.0005356,0.0016068,0.0005356,0.0016068,0.0005356,0.0016068,0.0005356
241,40132.5,0.56002,0.36931,0.87338,0.85902,0.7931,0.82551,0.65881,0.75651,0.58325,1.12531,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
242,40277.7,0.51678,0.35022,0.86353,0.85614,0.79427,0.826,0.65793,0.75779,0.58134,1.12552,0.0013692,0.0004564,0.0013692,0.0004564,0.0013692,0.0004564,0.0013692,0.0004564
243,40422,0.50063,0.34641,0.85562,0.85781,0.79427,0.82602,0.65803,0.75669,0.57992,1.12303,0.0012504,0.0004168,0.0012504,0.0004168,0.0012504,0.0004168,0.0012504,0.0004168
244,40566.2,0.49092,0.3378,0.85288,0.85734,0.79383,0.82613,0.65828,0.75768,0.58174,1.12386,0.0011316,0.0003772,0.0011316,0.0003772,0.0011316,0.0003772,0.0011316,0.0003772
245,40710.7,0.49013,0.33901,0.85611,0.85836,0.79252,0.82597,0.65871,0.75804,0.58494,1.12402,0.0010128,0.0003376,0.0010128,0.0003376,0.0010128,0.0003376,0.0010128,0.0003376
246,40855,0.48741,0.33735,0.85438,0.85644,0.79603,0.82668,0.65939,0.75842,0.58531,1.1247,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
247,40999.2,0.47726,0.33294,0.84655,0.86114,0.78901,0.8268,0.66038,0.75726,0.58606,1.12481,0.0007752,0.0002584,0.0007752,0.0002584,0.0007752,0.0002584,0.0007752,0.0002584
248,41143.8,0.47765,0.33426,0.85282,0.85626,0.79383,0.82696,0.66126,0.75631,0.58606,1.12457,0.0006564,0.0002188,0.0006564,0.0002188,0.0006564,0.0002188,0.0006564,0.0002188
249,41289.4,0.4763,0.33433,0.84919,0.85971,0.78794,0.82633,0.66302,0.75622,0.58665,1.12492,0.0005376,0.0001792,0.0005376,0.0001792,0.0005376,0.0001792,0.0005376,0.0001792
250,41434.7,0.47421,0.33161,0.84985,0.8575,0.79252,0.82768,0.66305,0.75733,0.58847,1.1268,0.0004188,0.0001396,0.0004188,0.0001396,0.0004188,0.0001396,0.0004188,0.0001396
